commit,p50,p95,p99
8d0da0fa15788a39db3628aff9870c11a83c82df,907,946,1213
a91c390d29e85d17340183c5dfd5cd33dae6ddd7,993,1253,1315
ad2c6380674414ccb7195f264d581197f3b8e4a8,906,1047,1167
8dddec7355b0b6e5c4721a61031c2c11a4e2481c,965,1203,1245
0e0a44e9baaac14ea87658848617a923bb7619d6,872,932,984
ae7b3c954a83b645cbf38144448aae273772f993,884,947,1018
1865ec500e8562a2a72075ab3b4539ce6b48f71e,886,934,992
bae03f361354a8e9ed2fa0f28de26fe0f1490807,1050,1303,1379
344d39581addc3a4fac773381fe4c78a0b2e8444,859,957,5512
411a9503c9d9108fa36e90f3d3970995260c4748,965,1209,1284
6d1e72d407531444796b202ba3ae3c1489c0d2e5,873,961,976
f1fe61a32b71909a9e30e567844750b30eeb9d3d,915,1098,1244
e826123978e77656841737bba5296d3ab61f5836,865,947,1001
427a06b663325d80b6e321a3593214207b468046,873,960,995
1f3bbacd6b4f2a404174470da9320d608f17ed73,885,1057,1258
def0748fb8b1af1c5fdfdbe69cf7bbafc314131d,868,942,985
e10416df600e9f54d7a4790cbe5ed53af5dc2a2f,871,915,1042
70614ac018871860c483b95c9f345317222e0345,917,1067,1196
3f0308d89ec14b33e5c3c586f6ae1f9f7477b6e5,1099,1326,1366
8168108c655a5306cf73a9b6c6f12db0f525c313,961,1196,1307
34ab962d6011715b27cc370b8a9fd1619f9885a7,879,957,1014
a33d2e265363b815b4f340129759dc7618261c58,931,1139,1191
96ad69e0fc46d8ad819ceaf47c9d1ffdb81b557f,851,928,992
edc72a72d816c4280834a649fa2b4be073774a2b,918,1128,1167
dac11094c4a3bddefbaf4e2e448988950675aef3,873,935,966
6469166af46dee8c19853e4d2d885b9a7dd57a3b,191,266,441
