commit,p50,p95,p99
a7c7e5e0f04b4ba2d2c277c096df06fa376cacb2,2899,3026,28351
8d0da0fa15788a39db3628aff9870c11a83c82df,2890,3076,30305
a91c390d29e85d17340183c5dfd5cd33dae6ddd7,2892,3031,27163
ad2c6380674414ccb7195f264d581197f3b8e4a8,2892,3380,26926
8dddec7355b0b6e5c4721a61031c2c11a4e2481c,2892,3146,31495
0e0a44e9baaac14ea87658848617a923bb7619d6,2897,3007,26592
ae7b3c954a83b645cbf38144448aae273772f993,2890,3062,26519
1865ec500e8562a2a72075ab3b4539ce6b48f71e,2896,3071,25649
bae03f361354a8e9ed2fa0f28de26fe0f1490807,2874,3273,29000
344d39581addc3a4fac773381fe4c78a0b2e8444,2889,3108,28662
411a9503c9d9108fa36e90f3d3970995260c4748,2893,3060,27057
6d1e72d407531444796b202ba3ae3c1489c0d2e5,2903,3050,27486
f1fe61a32b71909a9e30e567844750b30eeb9d3d,2885,3100,27423
e826123978e77656841737bba5296d3ab61f5836,883,1052,11851
427a06b663325d80b6e321a3593214207b468046,2902,2996,25951
1f3bbacd6b4f2a404174470da9320d608f17ed73,901,1000,15208
def0748fb8b1af1c5fdfdbe69cf7bbafc314131d,2896,3036,26780
e10416df600e9f54d7a4790cbe5ed53af5dc2a2f,2895,3398,26423
70614ac018871860c483b95c9f345317222e0345,882,1173,11272
3f0308d89ec14b33e5c3c586f6ae1f9f7477b6e5,2882,3043,26403
8168108c655a5306cf73a9b6c6f12db0f525c313,2891,3041,25866
34ab962d6011715b27cc370b8a9fd1619f9885a7,2889,3245,26869
a33d2e265363b815b4f340129759dc7618261c58,2893,3077,26674
96ad69e0fc46d8ad819ceaf47c9d1ffdb81b557f,2895,3089,27398
edc72a72d816c4280834a649fa2b4be073774a2b,2896,3129,28699
dac11094c4a3bddefbaf4e2e448988950675aef3,2877,3165,27684
6469166af46dee8c19853e4d2d885b9a7dd57a3b,2898,3092,28705
b8ee42a843a537844c04e59d51fea774d66d1c0e,2897,3102,27406
c81e5f2de98916ca8784378699cab06548a0efa8,2894,3069,29213
acce516a03bb272cfcea6522bd23307db5c87d7c,2902,3640,29735
e14906c092909cb0513b2d1e328022576ac28ac1,2893,3102,28323
