commit,p50,p95,p99
05264e56586a9a58184f3a19dca5cc4f60d27816,31897,45942,51888
bbbfd007d05a5e7ff9f7ff1e70adc2f6e8a1a8ad,27867,37883,47886
c3ae53b86011825f7c5dc9b992d3a8244fdd5c01,29874,38873,46876
580b0a7c4236e161270ce0400776c652c73445c8,28877,33923,46129
dfcfb2dafc6acfa86cd1db8f8c6cd498202e202c,28865,38894,54958
e549ace612712af9292e8d3165c0d5c1f7c030cc,27841,33888,40890
9e71fbaddc112024d46096074825d1d2de40b0b1,28903,40876,46893
2c6f4ba839c1bd97d58609918867bdc7449378c3,32884,45918,47887
f8598c1b9aeff50aa916ec01cab51f6544a125fe,29844,37892,48802
11663efc1b496112c3c1b6d39406071a9afe333d,27902,37844,42877
399c1bcf1e59df41da6ad27c608df0699c5f7860,28872,34891,38819
9795dbe858bfae70f91e6f6e85e2252b540facec,32882,38892,45915
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,30813,43874,49831
d496171e81b325c34f4591c309cdea83bfc8ffb9,26884,37990,42892
31f7cfbb26ba95a97d57b16136ba710921262f40,28896,36876,46331
9b9280cdf607bee5551ef27a9bb4f82048bb666f,16882,25787,27889
29b35789933ea08a43c8cfa319ee182ab705a5b2,28861,37859,43875
1ad4ef69989a4d626ac9a0aea67ce995906565e4,28896,39884,46873
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,27890,33869,38780
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,29833,39894,46939
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,35869,47833,55871
789b12fd25faf78cc91d7c5fb8532a10e765662c,28867,34880,43857
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,33859,41879,49848
fd68ab054f06eb77702dd937f84b0ca67ce45c34,34863,47872,53901
cb9ee3ba2a05c52a0159741d446943d812bbb072,30831,36847,43869
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,29808,36881,43914
7d439f3b1fe19d279f676467047b765d4737670b,30799,35894,38885
5bff214ad5feddc08055f29155d457c66644c6a5,29869,42881,46893
b12afdecb29cbda299e31f2568803de255633835,28850,37904,51403
27db0c98adaa5bc7847ae073902815b7dc92251b,28876,37893,54934
5b3789b1e5662bc86b4955ec70f406f29ea80601,27901,40957,43580
04941d16598044b381bd63d960c83d3ac781cf79,28880,39069,41878
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,27892,34553,40870
41854075699a5fd6ac4f4f21a11575366d578b66,16859,25671,36753
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,32873,41887,45848
538add3070bbfa81a49030b077b549a21782f435,27862,33849,38080
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,27902,39296,44882
36375e2e1b3ad0a7078a1434a15e884af614089a,28877,37872,46905
f040769e697a50e78f69284792242aefd030ca22,32762,45885,49888
c9288488e036107b0a3316ad492570c545d38bd9,26855,33866,40889
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,31870,36858,46877
483f1d7526ab06f8568f02413b87238f1c21d141,27884,35002,46790
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,31837,44901,52884
f16936eb07012a5b8a8269b2addb179ed26bc3d2,28811,40863,47882
fb346ffa160961678cf713ca52be33ea263f233a,27811,33883,37891
bf8807cbfa735239f1e6feea57aaf28a5dc05254,28880,32875,44838
5fb4cb8566b71afd8e197ee69dac31933088e982,28864,41872,47868
440e2c9af123e323d6cddc67d16e627dc6a77596,28872,36876,41872
bc7abb9842418693f39110730745f4ec69163d0c,18850,24693,29890
8421561d9395727b3169d49f3eeb316f00c27121,28786,41302,46896
8a762b0854b642a021843f60cff2e3af0d74f9d2,26888,37888,47901
894c653d2a64329d9eee90e10fac9b784f501741,27824,39893,57921
7a8f31d0d453d141aa4e26d30df5e4e71201af84,29874,36850,42828
0de63ead3d992c4f0d09217590b102ddd0612405,28878,35894,40874
a7c7e5e0f04b4ba2d2c277c096df06fa376cacb2,27868,34848,39892
8d0da0fa15788a39db3628aff9870c11a83c82df,27855,36897,42857
a91c390d29e85d17340183c5dfd5cd33dae6ddd7,29882,34872,39907
ad2c6380674414ccb7195f264d581197f3b8e4a8,26799,33883,46881
8dddec7355b0b6e5c4721a61031c2c11a4e2481c,28848,36885,46892
0e0a44e9baaac14ea87658848617a923bb7619d6,28845,35853,41909
ae7b3c954a83b645cbf38144448aae273772f993,28805,37884,43130
1865ec500e8562a2a72075ab3b4539ce6b48f71e,24896,37638,42871
bae03f361354a8e9ed2fa0f28de26fe0f1490807,30884,36860,40811
344d39581addc3a4fac773381fe4c78a0b2e8444,31769,37124,44861
411a9503c9d9108fa36e90f3d3970995260c4748,26826,31868,35885
6d1e72d407531444796b202ba3ae3c1489c0d2e5,32852,40813,52862
f1fe61a32b71909a9e30e567844750b30eeb9d3d,27859,37816,45885
e826123978e77656841737bba5296d3ab61f5836,25878,30864,36799
427a06b663325d80b6e321a3593214207b468046,26865,35896,48840
1f3bbacd6b4f2a404174470da9320d608f17ed73,24876,36833,42463
def0748fb8b1af1c5fdfdbe69cf7bbafc314131d,25889,32861,45844
e10416df600e9f54d7a4790cbe5ed53af5dc2a2f,32860,43921,50832
70614ac018871860c483b95c9f345317222e0345,25902,31881,45893
3f0308d89ec14b33e5c3c586f6ae1f9f7477b6e5,27905,37884,44852
8168108c655a5306cf73a9b6c6f12db0f525c313,24879,33890,52300
34ab962d6011715b27cc370b8a9fd1619f9885a7,26882,31903,41899
a33d2e265363b815b4f340129759dc7618261c58,27868,32891,45893
96ad69e0fc46d8ad819ceaf47c9d1ffdb81b557f,28802,38894,42840
edc72a72d816c4280834a649fa2b4be073774a2b,27868,34922,36891
dac11094c4a3bddefbaf4e2e448988950675aef3,27863,39891,47890
6469166af46dee8c19853e4d2d885b9a7dd57a3b,16888,23861,30898
b8ee42a843a537844c04e59d51fea774d66d1c0e,18759,23873,34675
c81e5f2de98916ca8784378699cab06548a0efa8,26869,37009,40907
acce516a03bb272cfcea6522bd23307db5c87d7c,25832,29899,38878
e14906c092909cb0513b2d1e328022576ac28ac1,28832,46894,53821
ecfd673f0a545e21342dfbe6470afc2fb763c25e,26878,39908,49887
ceb36538e994a25e755c263406103843a2e3a2d2,25868,31873,37087
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,29867,42878,50886
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,27864,34420,40882
fd418542a0dc11b01f19c02b603d5cfdc49dd933,25878,31860,35885
6049b6a56cd4ca02879379772e55b4a54378dd9b,30874,43900,45882
ab7588eaa9c428f3f907f56e702a532c099b5e4b,27861,40882,46912
fc92709e274fd8b6714937660016d6dabdf43c04,26880,32952,46891
24c29e7f2c56520002347378625d230b11588654,27890,35906,43896
9b7a46e7da294519903c6cf27f20d30ab701165d,26884,35880,39895
1da82aecfad61cc9ee591ba1b9bd7f8f72731ca1,28826,34685,38373
a919fa9f4cd2b919281ba8e1360d2ab5e7bc74cf,26894,32881,43876
94644deae7cd870f3b7f77e42d2323047740747a,28828,34898,48902
dbb792b35a232abfc307b13661af9b781141c403,27875,35839,45890
b1b8f01e936c160be1b7523cca91b6df0a189cb9,27841,35874,45869
c804e6d327c699e1a97a3b982edbc04ad0ef7518,32822,44895,48893
660c67cb5712903de00661251ac032332a9c2327,28801,32889,41877
2408a8942fbe99c9912d71dc56176b0ac40fdb67,31836,42892,54811
489844c93318df00be2f68c3768097a1f366bc3f,27886,32890,40875
3938fcdb3b1796ee2a51846f915b10254ab98d91,26887,42876,46897
43578416f91dd8975ada130b69e73905d7924285,27899,40916,43877
8ceba636d3b5024a960048c2f27ce365381460ea,25870,31863,46873
9e804443b16fc717df406f7db7cdb6e10857283f,27896,41909,47908
8d37eddb8528d9c4ab97906e2abd64a57c54d6af,27896,39880,47898
b05032ca2aed4a38517ee6bcf7515c99124f68a0,25890,32880,39905
7900314ec8a76a020b7fda05440d28e95fc6ba95,23840,39907,45897
819e04cd345d76173fc6b0c4ddc68bf42e896195,26870,36812,41884
f78289edac7e0988288b917bfba0500e8581aed5,29850,43871,45910
104b80883e93d177768898ca8ad31ef185daea70,28859,38927,42823
5074fa2ad2264e490dab83dae6a9613141ccfb84,27871,37875,45852
e64f8c87f1d9912b2a90874156a328d026785411,18668,25860,40876
a805b49f434ccf6273bd294735369f544d079e18,17704,24884,27691
3f6776a29573fe29e39999df2654d531666d5749,27888,38901,47869
88f887477be603d550abc0af841cfac848870bf1,28860,39835,44864
03bba665597cee636ee3036635e5f0f093cde5f4,32853,45901,52907
298c2517cebc024f6064bb13296ed5337ea458a6,27876,32878,40902
ad5f5d038c25a61c5ca0211c200440d75fb4a50b,28864,37962,46895
9bf3ebbce3b63a4e04a807d481395f12d7c39ed4,33785,43889,50828
6850e76903cf1ee3c360dbbf0c9810e424382702,26820,39897,45886
39795220f9ed742000db90fbfdf705e75771899a,16860,24898,27920
872dded70e6c7880469a6742ba21fca0835b2f35,28877,36901,40894
50d1091bdf8d0af2680655ccaa1463b21248a969,26898,41831,48492
8956925b0697b3e462996e048e47268b2aa19e4e,27895,35898,45873
966eeb7d62c04e9db39ac984526e68572e9e414b,25870,39894,47845
4a1638d7a89af7cbbfb48c621f23056a71f044a1,31862,38873,50904
348a8067363b725dd6aa2483a0bca63a01711efd,22829,26885,34932
0ff3d8f1e3369561cb2a7ab6c61d48d5f435e394,23845,31812,40886
6408637fbd61cd957ec94b9791dad06100ba203b,21874,29183,35901
38664128a7a5617f6f24bd2a0d477f83c5aa9aa3,22803,28885,39878
431a4dac6c7bf91d9bc6c077d0aab54048392a77,24877,37899,43920
cd1f50e37397d8e568c88d5ed9ea0a2d5f5723ad,21912,30871,32888
b15df59491e48ad9c07c1614b5ec6a1ea9eb349f,23881,31898,39902
ea6d34d06cc978289a4f92e9d424fa50646f2d05,22866,29887,36884
373e9751fb788ee30ff61acfc12fd38d60ff5cca,22818,28891,43830
470488da58666e3cb06c00532cba3b5d02693936,23873,35845,43534
1115c98b16496b42cdd2e1ec18180af182956d2e,22890,30894,37891
20b09d92956da98af39fc7aea78ded68b3ee7651,22881,31908,37947
ed6f11a61e7196d8d16abd352cea64714785785c,23868,31906,33888
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,27898,40873,47837
680b7c33d8e468f235fbbfb66e46f1f55626619d,17880,25789,30870
aa7eac849a7cba2c688fa93e9028008bae58b3fd,28791,36269,41856
4114865f430e5271080de117b2b0249d2fb7365a,30835,38868,43823
588930558c56e205b23c36fedbe83369798d2854,31810,42838,47865
c58e9b075e8bd0710506187f31a757d61246e665,27887,33826,43003
49b620d1fbbd032d2491002e5c1cf2195b9faca9,28862,39881,49262
3a59a991817612a946b1eba61b2b11dfc31829e3,29854,44856,47881
d6808aad58e7c321309ae2f69b6ab0a167500a80,27875,37890,52859
bd34502743b92b506cbdd7c5dd8f3350781ca6db,18862,26814,33910
98c15d98d6873607ae9dd777b79660b5df4630a4,29843,36658,49857
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,27870,41894,46878
fa06b886ed802485bfeb00ffa381bf827d47e976,28793,36884,39850
4d011f971a3db846d402e8b5a568ce44ac0267f3,27808,34897,41863
3418534f444231cd407fdfbe80a5103e71773d17,28881,35886,45917
8c05c8284d077b93fb8015ed58cee15a26f8bc25,27828,33464,43918
c27e98725c9d0ef06a58c9d92423598529526f30,28879,36891,41856
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,27881,46814,46899
59675ac7db41652658b3ddf67bba0adbf2323ad7,28904,41854,48833
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,17849,22872,26899
2ee6c53edf72407952a8e9aaf20dc91841f03fad,26901,33831,39895
156690eea81ffa2e9fe0d413ac65a4a93f65d537,26817,40878,52879
598cec0c07de42487977b7ad433b2ea05ebeaaca,17879,25904,35909
61a94b43a4bb42363128516c339a0fc486f1fc86,26894,36852,41891
77b257207185573f067603f8ada8fe38e35ba9a5,25884,33876,36904
d861ab69697937594eb82972379ba0577ac65e68,30865,35891,44876
0c2a891d13c04f53686c90f427f9345bc88bbccb,34818,41885,44885
46248c23a84cf6a61cf6ca400e896cf0d85f454c,32823,42586,50815
3854291a09c34edb09ff3c9da989a05e655982e5,26905,34175,39888
cd486a01ccfc484179a783283f37aec1572f6d1c,27884,36896,42988
c64d1eaf100adc4657d3cc58da95aaa609723f51,15849,25878,29811
fbec8db2ec943384afacd52c93bf0f0766500554,27911,38885,40898
10d95989620e854f68804b93003958280827cb66,28902,34916,48527
07468c358becde92c52e4ace2a8f0d33f73ac261,28301,40888,46899
e33ac8001f9ba02c821da93b7554c622063d0335,33860,45903,49920
ca46d099c8ee148e6a1dceab0c777c3eec87abff,16631,24669,36823
04e6fc234edd3addf227aec3f4a3b105ed688ade,17859,26829,31855
24371cffef255e35188d840916e1949d8743b954,24898,38977,41865
76e639cdcee72a13c1280e6274f532a45d4974c1,32872,42851,46880
f99cfd1ef31e0b0047eb9fe7582e5818ed1f4289,27884,33888,44882
6ed6f8f9b10974b1b6a6073b8bae3bff64d55b45,26853,34123,40898
bea3a3380977aa4323492f5ab093ec3b35e270be,28878,41876,46842
7f236595869f29e44534310f0d3668883b62c921,27816,39818,42032
34cdce8dba86e9e50d25dece172c862a3ed1b71d,27878,40889,42904
956fddbe2e4c5fade6ea02582244c74e59df12b6,26884,32884,44906
3d10dba43242b3a50599623e6c1df007e7c508ec,27808,33757,41821
fb17a44ff5e5eb6a179a4926de29a5100839ae07,27848,32886,41878
ccb8dbe106c3c57f47b038380be39bed96fa8d18,28774,36872,47807
6a3dc4b891be5134f512c71ed734da3173d7ce80,27865,33878,40884
dd61a7f085f04639b54efa383c6f6a070a60759f,27835,32855,39868
505c58f392fb94a537f66552c8b7ef73612bad91,26866,38898,41808
e7550b22e236ffd90b74196a68488079b5e26326,16898,22909,28918
fd603c8f5f6aac9b86234dcbf63529c180e3bafe,27892,40879,43823
84765cd347c3d6d869832c76994eabc23514f755,27854,39892,43894
8c6374d9c56ad1815d30f1a4774c33ccd01b48be,27876,32896,40892
4f991769d6fe05cc65465aa2aaa6c6938e2e8330,27879,33872,40894
4d1b695576d804020d1850ed44a876707445950a,26839,35903,39895
0208557d589bda7218611cfb9524363bfb1bf8d5,27816,39884,40893
986fdf8cef02d60d53fb7b893f5e70aa4025ac2b,28903,42843,44867
2d10006ecfcee31bddb9ab184f379b5a9d21143e,28859,38900,48810
7b679e8c2ae206f668eabe15846cdc891164fae1,26884,38643,48882
08fa57ae273860a9eda301d0f707ee8c6ef7c8fa,26902,33911,41791
719dc778ce464711f53e67f784ea0d796c6df9c9,28871,39889,43230
ae7aa7cc552cbbd041f18d697d5ca4036fce4ef4,27891,34893,40892
f72122693bcd0e36eafe09f10a686338cb7eca01,26900,35866,39908
05ed0f88bfbe21c782041b40408d3eea17d61828,28880,40888,50882
9b55b96d8ed8dd331e2d589120f86c6d253ad2b9,26899,40831,43901
105ceec9bbf4d8f8c617445aa5e1e582f1adff4a,16901,22875,25203
ec372be18ec56daa8e23224d2ebbd095f938c527,27776,35878,41814
efb2c1cd3444473fa09e48f4c09228d80e5a6aa5,25851,35835,40861
ab95ff3d4b526749283345dd48b708aa89f1cfc5,29875,42896,47906
55c6cb58309a6e4efd8787d1b13d48ae27c5f4a3,26903,39842,42891
1bb7307d6401b8d76b57b93fa25c5574b6c40bf2,16789,23888,28743
04ed30e962560f8315533afce75bebe67159683b,17821,23918,26881
f3dabedf327d253c72f645b4d5f1b16cdde459c3,26907,33904,42765
3767cf41c1ecbc8e181e628402d098f4696f98e9,26897,35812,42899
f694a1b6f9befd6ff86e1b64a169f2cd02e6571c,27871,32901,41851
e6226e3e5eccd4c4766f645033485d487c75ec88,28816,38891,43868
a5819b4bd38c958662d21b170f460b8c0a05ccb0,27911,36876,41888
a271b89e9c1d3b06539be8c08a823c4f6324abbf,27862,35892,39914
c7173bef10ebe17f65551318b3b551b150b9515d,16761,22790,27901
4467da61b74bb0a612a931288b7eef813cc93904,27856,35860,40912
a8411efe06b462e3eaf599ce2617bfa7e5fb15e2,27857,34773,46840
193d300962952e689c19a1c8c817fdd98f8cec3d,27903,40860,43457
d7b0f27aa5462027d53334ee56f2335b9eaebc1a,27870,36885,43491
0012b49ca96c81b96b009f835871343fde4d5180,26903,36840,41881
e2f7280ce3ca234eac3cf6124f494857bb70030e,16875,24901,31897
74f08897ff2e787a1bb87cb80bbc8d745bae92f1,27898,39890,43911
4e2ee3aa95a4318513896aedc2941145fbf634b7,27860,35944,40895
ed16a2ebcb91eed2fa4acc557dd841c18d912392,26892,32906,42886
f9463e7982a6c0e89c40047203fd441164f38ed5,28868,40841,49883
269b5dc3281fe6977fd77d601513efc5c8bde27e,28869,34843,46825
2f672cc388838f955d05841da1a339e125652860,28891,40888,41849
85bef3db80a3e8832379911d133d973aee7a4d66,26911,33800,41882
5d7e6bf9c11c4f894d15b8071589643ffeab15ad,26888,32854,44999
1b8eec6bca94222779d400e1d405743171f7fbe5,26895,38903,44906
b1be11eb98a99c1c170446fa66b75475f124d5d9,27799,34901,41903
887d3b34b6a0f7a98186d7e07abf43e7c955b65f,16861,25886,30684
2745553be19e6fafcea01ce998795270a447c357,27890,39906,48889
15b4a90a7076c6c5c802d4a052c2338b292cfe01,27828,33882,41460
755e0f674249e0af4bb3099b3d494d2d3b116149,28880,41815,42908
0df2225daf9a1ed3df5a995987cd8a2cca1af965,17828,25890,30710
925088e62b9144df371e3599d02db8dff84e8ff2,26913,32895,42898
26de2bfeb328c33d55741994acf55a25e7c879f5,27900,40909,42916
d2e96535c8fe3f3e0c476538a68ee574408d32f5,27898,36913,39897
ed3a6427be6f572cf5aaa85c09b43906a63259a4,27877,34869,39895
9254292ef5c9ffc97e9e00f0f6e9462460260eba,27902,39890,47893
