commit,step,label,p50,p95,p99
fd68ab054f06eb77702dd937f84b0ca67ce45c34,4,uservm::lib::vm_input::vmexit(),147,176,188
fd68ab054f06eb77702dd937f84b0ca67ce45c34,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fd68ab054f06eb77702dd937f84b0ca67ce45c34,6,uservm::lib::vm_output::send(),964,1073,1131
fd68ab054f06eb77702dd937f84b0ca67ce45c34,7,uservm::io_thread::system_vm::write(),30,44,50
fd68ab054f06eb77702dd937f84b0ca67ce45c34,8,linuxd::worker_thread::handle_write_request(),56,68,79
fd68ab054f06eb77702dd937f84b0ca67ce45c34,9,nanvix-bench::read_exact(),39,54,65
fd68ab054f06eb77702dd937f84b0ca67ce45c34,10,Total,2489,2664,2815
cb9ee3ba2a05c52a0159741d446943d812bbb072,0,nanvix-bench::write_all(),,,
cb9ee3ba2a05c52a0159741d446943d812bbb072,1,linuxd::worker_thread::handle_read_request(),1252,1363,1443
cb9ee3ba2a05c52a0159741d446943d812bbb072,2,uservm::io_thread::system_vm::read(),33,47,58
cb9ee3ba2a05c52a0159741d446943d812bbb072,3,uservm::memory_thread::data_rx::recv(),6,10,12
cb9ee3ba2a05c52a0159741d446943d812bbb072,4,uservm::lib::vm_input::vmexit(),152,183,197
cb9ee3ba2a05c52a0159741d446943d812bbb072,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
cb9ee3ba2a05c52a0159741d446943d812bbb072,6,uservm::lib::vm_output::send(),1022,1121,1216
cb9ee3ba2a05c52a0159741d446943d812bbb072,7,uservm::io_thread::system_vm::write(),31,44,57
cb9ee3ba2a05c52a0159741d446943d812bbb072,8,linuxd::worker_thread::handle_write_request(),57,70,83
cb9ee3ba2a05c52a0159741d446943d812bbb072,9,nanvix-bench::read_exact(),40,58,68
cb9ee3ba2a05c52a0159741d446943d812bbb072,10,Total,2607,2790,2956
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,0,nanvix-bench::write_all(),,,
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,1,linuxd::worker_thread::handle_read_request(),1249,1374,1414
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,2,uservm::io_thread::system_vm::read(),33,44,54
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,3,uservm::memory_thread::data_rx::recv(),6,11,17
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,4,uservm::lib::vm_input::vmexit(),147,179,191
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,6,uservm::lib::vm_output::send(),1015,1128,1170
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,7,uservm::io_thread::system_vm::write(),31,43,49
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,8,linuxd::worker_thread::handle_write_request(),57,68,78
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,9,nanvix-bench::read_exact(),40,56,67
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,10,Total,2592,2801,2866
7d439f3b1fe19d279f676467047b765d4737670b,0,nanvix-bench::write_all(),,,
7d439f3b1fe19d279f676467047b765d4737670b,1,linuxd::worker_thread::handle_read_request(),1326,1433,1521
7d439f3b1fe19d279f676467047b765d4737670b,2,uservm::io_thread::system_vm::read(),30,42,51
7d439f3b1fe19d279f676467047b765d4737670b,3,uservm::memory_thread::data_rx::recv(),7,12,14
7d439f3b1fe19d279f676467047b765d4737670b,4,uservm::lib::vm_input::vmexit(),167,197,209
7d439f3b1fe19d279f676467047b765d4737670b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
7d439f3b1fe19d279f676467047b765d4737670b,6,uservm::lib::vm_output::send(),1071,1184,1256
7d439f3b1fe19d279f676467047b765d4737670b,7,uservm::io_thread::system_vm::write(),28,40,49
7d439f3b1fe19d279f676467047b765d4737670b,8,linuxd::worker_thread::handle_write_request(),53,64,74
7d439f3b1fe19d279f676467047b765d4737670b,9,nanvix-bench::read_exact(),37,52,64
7d439f3b1fe19d279f676467047b765d4737670b,10,Total,2739,2917,3086
5bff214ad5feddc08055f29155d457c66644c6a5,0,nanvix-bench::write_all(),,,
5bff214ad5feddc08055f29155d457c66644c6a5,1,linuxd::worker_thread::handle_read_request(),1241,1350,1496
5bff214ad5feddc08055f29155d457c66644c6a5,2,uservm::io_thread::system_vm::read(),31,42,50
5bff214ad5feddc08055f29155d457c66644c6a5,3,uservm::memory_thread::data_rx::recv(),6,10,12
5bff214ad5feddc08055f29155d457c66644c6a5,4,uservm::lib::vm_input::vmexit(),144,176,192
5bff214ad5feddc08055f29155d457c66644c6a5,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
5bff214ad5feddc08055f29155d457c66644c6a5,6,uservm::lib::vm_output::send(),1024,1106,1277
5bff214ad5feddc08055f29155d457c66644c6a5,7,uservm::io_thread::system_vm::write(),29,40,47
5bff214ad5feddc08055f29155d457c66644c6a5,8,linuxd::worker_thread::handle_write_request(),54,66,75
5bff214ad5feddc08055f29155d457c66644c6a5,9,nanvix-bench::read_exact(),38,52,62
5bff214ad5feddc08055f29155d457c66644c6a5,10,Total,2575,2746,3053
b12afdecb29cbda299e31f2568803de255633835,0,nanvix-bench::write_all(),,,
b12afdecb29cbda299e31f2568803de255633835,1,linuxd::worker_thread::handle_read_request(),1132,1248,1345
b12afdecb29cbda299e31f2568803de255633835,2,uservm::io_thread::system_vm::read(),33,47,58
b12afdecb29cbda299e31f2568803de255633835,3,uservm::memory_thread::data_rx::recv(),6,11,17
b12afdecb29cbda299e31f2568803de255633835,4,uservm::lib::vm_input::vmexit(),124,156,171
b12afdecb29cbda299e31f2568803de255633835,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b12afdecb29cbda299e31f2568803de255633835,6,uservm::lib::vm_output::send(),921,1040,1146
b12afdecb29cbda299e31f2568803de255633835,7,uservm::io_thread::system_vm::write(),31,40,52
b12afdecb29cbda299e31f2568803de255633835,8,linuxd::worker_thread::handle_write_request(),57,71,86
b12afdecb29cbda299e31f2568803de255633835,9,nanvix-bench::read_exact(),40,58,73
b12afdecb29cbda299e31f2568803de255633835,10,Total,2369,2572,2709
27db0c98adaa5bc7847ae073902815b7dc92251b,0,nanvix-bench::write_all(),,,
27db0c98adaa5bc7847ae073902815b7dc92251b,1,linuxd::worker_thread::handle_read_request(),1101,1182,1229
27db0c98adaa5bc7847ae073902815b7dc92251b,2,uservm::io_thread::system_vm::read(),31,43,51
27db0c98adaa5bc7847ae073902815b7dc92251b,3,uservm::memory_thread::data_rx::recv(),6,11,13
27db0c98adaa5bc7847ae073902815b7dc92251b,4,uservm::lib::vm_input::vmexit(),120,152,162
27db0c98adaa5bc7847ae073902815b7dc92251b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
27db0c98adaa5bc7847ae073902815b7dc92251b,6,uservm::lib::vm_output::send(),902,979,1031
27db0c98adaa5bc7847ae073902815b7dc92251b,7,uservm::io_thread::system_vm::write(),29,41,49
27db0c98adaa5bc7847ae073902815b7dc92251b,8,linuxd::worker_thread::handle_write_request(),52,64,72
27db0c98adaa5bc7847ae073902815b7dc92251b,9,nanvix-bench::read_exact(),38,53,63
27db0c98adaa5bc7847ae073902815b7dc92251b,10,Total,2287,2422,2537
5b3789b1e5662bc86b4955ec70f406f29ea80601,0,nanvix-bench::write_all(),,,
5b3789b1e5662bc86b4955ec70f406f29ea80601,1,linuxd::worker_thread::handle_read_request(),1216,1343,1495
5b3789b1e5662bc86b4955ec70f406f29ea80601,2,uservm::io_thread::system_vm::read(),32,46,58
5b3789b1e5662bc86b4955ec70f406f29ea80601,3,uservm::memory_thread::data_rx::recv(),6,11,19
5b3789b1e5662bc86b4955ec70f406f29ea80601,4,uservm::lib::vm_input::vmexit(),146,179,197
5b3789b1e5662bc86b4955ec70f406f29ea80601,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
5b3789b1e5662bc86b4955ec70f406f29ea80601,6,uservm::lib::vm_output::send(),986,1094,1193
5b3789b1e5662bc86b4955ec70f406f29ea80601,7,uservm::io_thread::system_vm::write(),31,45,53
5b3789b1e5662bc86b4955ec70f406f29ea80601,8,linuxd::worker_thread::handle_write_request(),56,69,78
5b3789b1e5662bc86b4955ec70f406f29ea80601,9,nanvix-bench::read_exact(),39,56,69
5b3789b1e5662bc86b4955ec70f406f29ea80601,10,Total,2532,2744,2907
04941d16598044b381bd63d960c83d3ac781cf79,0,nanvix-bench::write_all(),,,
04941d16598044b381bd63d960c83d3ac781cf79,1,linuxd::worker_thread::handle_read_request(),1267,1381,1473
04941d16598044b381bd63d960c83d3ac781cf79,2,uservm::io_thread::system_vm::read(),33,51,74
04941d16598044b381bd63d960c83d3ac781cf79,3,uservm::memory_thread::data_rx::recv(),6,10,21
04941d16598044b381bd63d960c83d3ac781cf79,4,uservm::lib::vm_input::vmexit(),151,179,204
04941d16598044b381bd63d960c83d3ac781cf79,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
04941d16598044b381bd63d960c83d3ac781cf79,6,uservm::lib::vm_output::send(),1040,1148,1264
04941d16598044b381bd63d960c83d3ac781cf79,7,uservm::io_thread::system_vm::write(),30,47,116
04941d16598044b381bd63d960c83d3ac781cf79,8,linuxd::worker_thread::handle_write_request(),56,73,133
04941d16598044b381bd63d960c83d3ac781cf79,9,nanvix-bench::read_exact(),40,59,77
04941d16598044b381bd63d960c83d3ac781cf79,10,Total,2634,2836,3236
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,0,nanvix-bench::write_all(),,,
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,1,linuxd::worker_thread::handle_read_request(),991,1046,1108
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,2,uservm::io_thread::system_vm::read(),30,45,54
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,3,uservm::memory_thread::data_rx::recv(),6,10,13
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,4,uservm::lib::vm_input::vmexit(),129,157,172
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,6,uservm::lib::vm_output::send(),787,836,890
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,7,uservm::io_thread::system_vm::write(),30,41,51
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,8,linuxd::worker_thread::handle_write_request(),49,61,69
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,9,nanvix-bench::read_exact(),38,54,63
3c38b6ebce8edb1b65e00e889cdc6901eeaa434f,10,Total,2065,2159,2277
41854075699a5fd6ac4f4f21a11575366d578b66,0,nanvix-bench::write_all(),,,
41854075699a5fd6ac4f4f21a11575366d578b66,1,linuxd::worker_thread::handle_read_request(),146,179,229
41854075699a5fd6ac4f4f21a11575366d578b66,2,uservm::io_thread::system_vm::read(),19,31,37
41854075699a5fd6ac4f4f21a11575366d578b66,3,uservm::memory_thread::data_rx::recv(),3,7,13
41854075699a5fd6ac4f4f21a11575366d578b66,4,uservm::lib::vm_input::vmexit(),23,35,45
41854075699a5fd6ac4f4f21a11575366d578b66,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
41854075699a5fd6ac4f4f21a11575366d578b66,6,uservm::lib::vm_output::send(),71,101,126
41854075699a5fd6ac4f4f21a11575366d578b66,7,uservm::io_thread::system_vm::write(),11,29,33
41854075699a5fd6ac4f4f21a11575366d578b66,8,linuxd::worker_thread::handle_write_request(),35,51,63
41854075699a5fd6ac4f4f21a11575366d578b66,9,nanvix-bench::read_exact(),30,41,48
41854075699a5fd6ac4f4f21a11575366d578b66,10,Total,346,410,510
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,0,nanvix-bench::write_all(),,,
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,1,linuxd::worker_thread::handle_read_request(),1337,1552,1660
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,2,uservm::io_thread::system_vm::read(),37,56,74
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,3,uservm::memory_thread::data_rx::recv(),6,13,19
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,4,uservm::lib::vm_input::vmexit(),197,264,307
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,6,uservm::lib::vm_output::send(),1049,1214,1312
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,7,uservm::io_thread::system_vm::write(),35,49,57
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,8,linuxd::worker_thread::handle_write_request(),61,76,92
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,9,nanvix-bench::read_exact(),44,66,82
9d242df7ac7ac0d7a3c3e0dd48cfdfb16612b90f,10,Total,2781,3173,3402
538add3070bbfa81a49030b077b549a21782f435,0,nanvix-bench::write_all(),,,
538add3070bbfa81a49030b077b549a21782f435,1,linuxd::worker_thread::handle_read_request(),997,1061,1134
538add3070bbfa81a49030b077b549a21782f435,2,uservm::io_thread::system_vm::read(),31,51,63
538add3070bbfa81a49030b077b549a21782f435,3,uservm::memory_thread::data_rx::recv(),6,11,17
538add3070bbfa81a49030b077b549a21782f435,4,uservm::lib::vm_input::vmexit(),126,160,181
538add3070bbfa81a49030b077b549a21782f435,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
538add3070bbfa81a49030b077b549a21782f435,6,uservm::lib::vm_output::send(),789,850,890
538add3070bbfa81a49030b077b549a21782f435,7,uservm::io_thread::system_vm::write(),33,44,57
538add3070bbfa81a49030b077b549a21782f435,8,linuxd::worker_thread::handle_write_request(),49,66,79
538add3070bbfa81a49030b077b549a21782f435,9,nanvix-bench::read_exact(),41,59,82
538add3070bbfa81a49030b077b549a21782f435,10,Total,2078,2199,2341
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,0,nanvix-bench::write_all(),,,
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,1,linuxd::worker_thread::handle_read_request(),963,1015,1059
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,2,uservm::io_thread::system_vm::read(),31,51,60
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,3,uservm::memory_thread::data_rx::recv(),6,11,18
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,4,uservm::lib::vm_input::vmexit(),120,148,164
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,6,uservm::lib::vm_output::send(),763,799,844
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,7,uservm::io_thread::system_vm::write(),34,44,53
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,8,linuxd::worker_thread::handle_write_request(),49,64,74
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,9,nanvix-bench::read_exact(),40,55,67
a601aaf47f6cbc5dd255c446b541eceb2d590dc6,10,Total,2011,2096,2168
36375e2e1b3ad0a7078a1434a15e884af614089a,0,nanvix-bench::write_all(),,,
36375e2e1b3ad0a7078a1434a15e884af614089a,1,linuxd::worker_thread::handle_read_request(),1023,1075,1110
36375e2e1b3ad0a7078a1434a15e884af614089a,2,uservm::io_thread::system_vm::read(),31,46,59
36375e2e1b3ad0a7078a1434a15e884af614089a,3,uservm::memory_thread::data_rx::recv(),6,11,22
36375e2e1b3ad0a7078a1434a15e884af614089a,4,uservm::lib::vm_input::vmexit(),130,158,169
36375e2e1b3ad0a7078a1434a15e884af614089a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
36375e2e1b3ad0a7078a1434a15e884af614089a,6,uservm::lib::vm_output::send(),801,843,866
36375e2e1b3ad0a7078a1434a15e884af614089a,7,uservm::io_thread::system_vm::write(),31,42,51
36375e2e1b3ad0a7078a1434a15e884af614089a,8,linuxd::worker_thread::handle_write_request(),51,65,74
36375e2e1b3ad0a7078a1434a15e884af614089a,9,nanvix-bench::read_exact(),40,55,65
36375e2e1b3ad0a7078a1434a15e884af614089a,10,Total,2118,2207,2260
f040769e697a50e78f69284792242aefd030ca22,0,nanvix-bench::write_all(),,,
f040769e697a50e78f69284792242aefd030ca22,1,linuxd::worker_thread::handle_read_request(),907,956,1009
f040769e697a50e78f69284792242aefd030ca22,2,uservm::io_thread::system_vm::read(),30,46,59
f040769e697a50e78f69284792242aefd030ca22,3,uservm::memory_thread::data_rx::recv(),6,11,20
f040769e697a50e78f69284792242aefd030ca22,4,uservm::lib::vm_input::vmexit(),112,141,158
f040769e697a50e78f69284792242aefd030ca22,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
f040769e697a50e78f69284792242aefd030ca22,6,uservm::lib::vm_output::send(),722,756,805
f040769e697a50e78f69284792242aefd030ca22,7,uservm::io_thread::system_vm::write(),30,41,52
f040769e697a50e78f69284792242aefd030ca22,8,linuxd::worker_thread::handle_write_request(),49,64,71
f040769e697a50e78f69284792242aefd030ca22,9,nanvix-bench::read_exact(),39,55,66
f040769e697a50e78f69284792242aefd030ca22,10,Total,1902,1971,2078
c9288488e036107b0a3316ad492570c545d38bd9,0,nanvix-bench::write_all(),,,
c9288488e036107b0a3316ad492570c545d38bd9,1,linuxd::worker_thread::handle_read_request(),940,1012,1065
c9288488e036107b0a3316ad492570c545d38bd9,2,uservm::io_thread::system_vm::read(),32,47,57
c9288488e036107b0a3316ad492570c545d38bd9,3,uservm::memory_thread::data_rx::recv(),6,11,19
c9288488e036107b0a3316ad492570c545d38bd9,4,uservm::lib::vm_input::vmexit(),117,148,166
c9288488e036107b0a3316ad492570c545d38bd9,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
c9288488e036107b0a3316ad492570c545d38bd9,6,uservm::lib::vm_output::send(),742,795,841
c9288488e036107b0a3316ad492570c545d38bd9,7,uservm::io_thread::system_vm::write(),32,46,58
c9288488e036107b0a3316ad492570c545d38bd9,8,linuxd::worker_thread::handle_write_request(),51,67,77
c9288488e036107b0a3316ad492570c545d38bd9,9,nanvix-bench::read_exact(),41,57,70
c9288488e036107b0a3316ad492570c545d38bd9,10,Total,1964,2099,2198
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,0,nanvix-bench::write_all(),,,
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,1,linuxd::worker_thread::handle_read_request(),1042,1109,1160
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,2,uservm::io_thread::system_vm::read(),30,46,56
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,3,uservm::memory_thread::data_rx::recv(),6,10,12
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,4,uservm::lib::vm_input::vmexit(),146,174,192
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,6,uservm::lib::vm_output::send(),820,873,914
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,7,uservm::io_thread::system_vm::write(),30,41,44
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,8,linuxd::worker_thread::handle_write_request(),52,63,75
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,9,nanvix-bench::read_exact(),37,53,65
fa1cd876734cd7bd5399755df3c1a5a191c56ff1,10,Total,2169,2276,2368
483f1d7526ab06f8568f02413b87238f1c21d141,0,nanvix-bench::write_all(),,,
483f1d7526ab06f8568f02413b87238f1c21d141,1,linuxd::worker_thread::handle_read_request(),956,993,1025
483f1d7526ab06f8568f02413b87238f1c21d141,2,uservm::io_thread::system_vm::read(),30,45,55
483f1d7526ab06f8568f02413b87238f1c21d141,3,uservm::memory_thread::data_rx::recv(),6,10,20
483f1d7526ab06f8568f02413b87238f1c21d141,4,uservm::lib::vm_input::vmexit(),120,148,160
483f1d7526ab06f8568f02413b87238f1c21d141,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
483f1d7526ab06f8568f02413b87238f1c21d141,6,uservm::lib::vm_output::send(),756,778,809
483f1d7526ab06f8568f02413b87238f1c21d141,7,uservm::io_thread::system_vm::write(),31,50,58
483f1d7526ab06f8568f02413b87238f1c21d141,8,linuxd::worker_thread::handle_write_request(),49,63,72
483f1d7526ab06f8568f02413b87238f1c21d141,9,nanvix-bench::read_exact(),39,57,68
483f1d7526ab06f8568f02413b87238f1c21d141,10,Total,1993,2049,2112
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,0,nanvix-bench::write_all(),,,
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,1,linuxd::worker_thread::handle_read_request(),940,1003,1027
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,2,uservm::io_thread::system_vm::read(),33,49,59
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,3,uservm::memory_thread::data_rx::recv(),6,11,14
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,4,uservm::lib::vm_input::vmexit(),108,145,156
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,6,uservm::lib::vm_output::send(),766,803,844
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,7,uservm::io_thread::system_vm::write(),28,41,47
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,8,linuxd::worker_thread::handle_write_request(),48,70,81
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,9,nanvix-bench::read_exact(),42,58,69
a6835fb1acfc0a2d2e27dd74e02bc2ec5a0f69bc,10,Total,1973,2050,2137
f16936eb07012a5b8a8269b2addb179ed26bc3d2,0,nanvix-bench::write_all(),,,
f16936eb07012a5b8a8269b2addb179ed26bc3d2,1,linuxd::worker_thread::handle_read_request(),1025,1098,1170
f16936eb07012a5b8a8269b2addb179ed26bc3d2,2,uservm::io_thread::system_vm::read(),30,46,55
f16936eb07012a5b8a8269b2addb179ed26bc3d2,3,uservm::memory_thread::data_rx::recv(),6,11,13
f16936eb07012a5b8a8269b2addb179ed26bc3d2,4,uservm::lib::vm_input::vmexit(),119,148,164
f16936eb07012a5b8a8269b2addb179ed26bc3d2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
f16936eb07012a5b8a8269b2addb179ed26bc3d2,6,uservm::lib::vm_output::send(),832,892,978
f16936eb07012a5b8a8269b2addb179ed26bc3d2,7,uservm::io_thread::system_vm::write(),31,42,54
f16936eb07012a5b8a8269b2addb179ed26bc3d2,8,linuxd::worker_thread::handle_write_request(),48,63,72
f16936eb07012a5b8a8269b2addb179ed26bc3d2,9,nanvix-bench::read_exact(),40,54,65
f16936eb07012a5b8a8269b2addb179ed26bc3d2,10,Total,2134,2258,2387
fb346ffa160961678cf713ca52be33ea263f233a,0,nanvix-bench::write_all(),,,
fb346ffa160961678cf713ca52be33ea263f233a,1,linuxd::worker_thread::handle_read_request(),982,1048,1118
fb346ffa160961678cf713ca52be33ea263f233a,2,uservm::io_thread::system_vm::read(),32,44,55
fb346ffa160961678cf713ca52be33ea263f233a,3,uservm::memory_thread::data_rx::recv(),6,10,16
fb346ffa160961678cf713ca52be33ea263f233a,4,uservm::lib::vm_input::vmexit(),108,137,150
fb346ffa160961678cf713ca52be33ea263f233a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fb346ffa160961678cf713ca52be33ea263f233a,6,uservm::lib::vm_output::send(),790,844,909
fb346ffa160961678cf713ca52be33ea263f233a,7,uservm::io_thread::system_vm::write(),32,44,47
fb346ffa160961678cf713ca52be33ea263f233a,8,linuxd::worker_thread::handle_write_request(),51,64,75
fb346ffa160961678cf713ca52be33ea263f233a,9,nanvix-bench::read_exact(),41,54,68
fb346ffa160961678cf713ca52be33ea263f233a,10,Total,2042,2167,2295
bf8807cbfa735239f1e6feea57aaf28a5dc05254,0,nanvix-bench::write_all(),,,
bf8807cbfa735239f1e6feea57aaf28a5dc05254,1,linuxd::worker_thread::handle_read_request(),1143,1206,1263
bf8807cbfa735239f1e6feea57aaf28a5dc05254,2,uservm::io_thread::system_vm::read(),31,44,58
bf8807cbfa735239f1e6feea57aaf28a5dc05254,3,uservm::memory_thread::data_rx::recv(),7,12,14
bf8807cbfa735239f1e6feea57aaf28a5dc05254,4,uservm::lib::vm_input::vmexit(),170,195,208
bf8807cbfa735239f1e6feea57aaf28a5dc05254,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
bf8807cbfa735239f1e6feea57aaf28a5dc05254,6,uservm::lib::vm_output::send(),895,939,1038
bf8807cbfa735239f1e6feea57aaf28a5dc05254,7,uservm::io_thread::system_vm::write(),30,41,51
bf8807cbfa735239f1e6feea57aaf28a5dc05254,8,linuxd::worker_thread::handle_write_request(),53,62,73
bf8807cbfa735239f1e6feea57aaf28a5dc05254,9,nanvix-bench::read_exact(),37,52,67
bf8807cbfa735239f1e6feea57aaf28a5dc05254,10,Total,2369,2461,2613
5fb4cb8566b71afd8e197ee69dac31933088e982,0,nanvix-bench::write_all(),,,
5fb4cb8566b71afd8e197ee69dac31933088e982,1,linuxd::worker_thread::handle_read_request(),990,1039,1110
5fb4cb8566b71afd8e197ee69dac31933088e982,2,uservm::io_thread::system_vm::read(),30,44,54
5fb4cb8566b71afd8e197ee69dac31933088e982,3,uservm::memory_thread::data_rx::recv(),6,11,13
5fb4cb8566b71afd8e197ee69dac31933088e982,4,uservm::lib::vm_input::vmexit(),128,155,175
5fb4cb8566b71afd8e197ee69dac31933088e982,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
5fb4cb8566b71afd8e197ee69dac31933088e982,6,uservm::lib::vm_output::send(),786,827,893
5fb4cb8566b71afd8e197ee69dac31933088e982,7,uservm::io_thread::system_vm::write(),33,42,51
5fb4cb8566b71afd8e197ee69dac31933088e982,8,linuxd::worker_thread::handle_write_request(),49,62,72
5fb4cb8566b71afd8e197ee69dac31933088e982,9,nanvix-bench::read_exact(),39,57,66
5fb4cb8566b71afd8e197ee69dac31933088e982,10,Total,2064,2142,2284
440e2c9af123e323d6cddc67d16e627dc6a77596,0,nanvix-bench::write_all(),,,
440e2c9af123e323d6cddc67d16e627dc6a77596,1,linuxd::worker_thread::handle_read_request(),975,1034,1089
440e2c9af123e323d6cddc67d16e627dc6a77596,2,uservm::io_thread::system_vm::read(),30,47,56
440e2c9af123e323d6cddc67d16e627dc6a77596,3,uservm::memory_thread::data_rx::recv(),6,10,12
440e2c9af123e323d6cddc67d16e627dc6a77596,4,uservm::lib::vm_input::vmexit(),120,151,167
440e2c9af123e323d6cddc67d16e627dc6a77596,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
440e2c9af123e323d6cddc67d16e627dc6a77596,6,uservm::lib::vm_output::send(),780,827,903
440e2c9af123e323d6cddc67d16e627dc6a77596,7,uservm::io_thread::system_vm::write(),33,44,53
440e2c9af123e323d6cddc67d16e627dc6a77596,8,linuxd::worker_thread::handle_write_request(),48,62,78
440e2c9af123e323d6cddc67d16e627dc6a77596,9,nanvix-bench::read_exact(),40,56,67
440e2c9af123e323d6cddc67d16e627dc6a77596,10,Total,2035,2135,2279
bc7abb9842418693f39110730745f4ec69163d0c,0,nanvix-bench::write_all(),,,
bc7abb9842418693f39110730745f4ec69163d0c,1,linuxd::worker_thread::handle_read_request(),141,174,202
bc7abb9842418693f39110730745f4ec69163d0c,2,uservm::io_thread::system_vm::read(),19,30,37
bc7abb9842418693f39110730745f4ec69163d0c,3,uservm::memory_thread::data_rx::recv(),4,7,13
