commit,p50,p95,p99
0d48629ea5f6b79a1cc1bd875ae39c261c1045d9,20908,25898,30890
3b1d31af24bcde57b6a9190c1897a68de4974707,20822,25974,30643
0026ae9a34bd7e0dd2973b98dad1cdccd5835327,20914,25921,35853
f5f77796e381cd6f4fde94450ba212d5ab7a6fa7,19915,27887,29913
712e8c300fdd8fdd1622c51a9a0386fcd1d18911,19845,26007,29859
6309178b98df7fa187ae4efa56df018a806bae87,19924,26914,29888
eb53654927f7a1ddbd3f425e94a9558c722eae3c,20955,26997,30919
8dee928a03083d3b2f60cc27df4bff74444cb1a8,19907,26963,30901
7e79734f52503c636fb336b6c7636df1ccbdd3bc,19914,25909,28885
3399ae6b8d0b3b8987fa326c7cfb89879179a3d5,19906,26919,30913
ba8bda4ea60af2feb23bad1e96a909d483d70c9d,20942,27924,31915
22ea80964ff5997d6417409d3b0825bd346c7e08,18998,27470,32923
3717dc73b4eb9f8e3caee422630a639e8f8e2251,20923,25891,28906
00079df09072312da114b2926654bb785002f8bb,18920,25930,28852
de45c1af820bf6748a65b4ac91d0771037a3ed5b,20906,29917,30918
26e7f00cb1d320424225711486fe98d82719477f,18932,25908,33902
77ac88faaf3775011f7c04aa6ee2ec47f782a566,20912,28910,29946
23aca072ded43f68689d51a588fa284f680b5730,20938,30877,31917
6c4f1b987ab5cc36fd7a7e749edca113a8f8a372,19938,26911,28916
1dc3b545899cd6214911da851be1857e2f930b76,18955,26935,30888
bbcf471ff89b50a1fe6aac36a0a7f66571ee35f2,20914,27860,33858
bd20c1745bf5742cdbb10f3a628427bc1b2338c1,22867,26920,31942
4ac85a682e053a13ea43cb4ef7471f2e586a947f,21915,27922,30911
5dcd9990b4ea7c7bf3f15f458b45b8605684c0be,19922,26954,29916
b660181ece3f9d2faefce4205c89c16fd638ee2d,20916,28830,32591
20ee47016e3cf7d650f34653762c72fcede2da98,20925,27847,31220
6ee2e0f8636fe0512e0e3e2de0ae99950d40413b,20853,26859,30861
3f5ad7c862ade910114977d2438ac5fbd8f9a445,20810,25912,33801
a0ec18f122784793853d8bebe17d93d341c4b178,24914,30917,37968
ca8f79e853a3a56a09f3c83412e41040f5a4f2ee,20955,29929,31813
aab22e0f204fbf749a0fca9fe37168c017b6701f,19931,26876,32907
2d38ead92b834c121dee35f1bc67e3cca42dafe4,20916,26900,31901
5663375dba9b55cae6197fd78a1483e56060c51f,18960,24923,29905
9be2a776d7b92f71eb0821257467d72f17d2e48a,19959,26880,30862
01151ef0a51c9d3cbce9da83f85f91af95060cec,19923,27880,31837
1cc69149695bfd9f00715eaa43d946a9057abe7f,19928,25897,30906
23fccf6f9b5ec309b8bcdb03ea7ef502d6f8f9fb,19895,25904,26903
427f07df7a0b6286880ff95b833c27168500598c,20915,26922,28846
38712533fec9b1c443405d397f3b362ef90d2842,18939,23902,26906
248de1258cac6de6430f232cf8f0f750659c03f8,20912,27914,32916
f2a36394be3193655a6825751436cfd7650086aa,21916,29901,33902
976fdf549395b627f76d3b983ae671fdff644680,19904,26774,32922
5179f753c5ce94361b1f903bf74a3fb479148c7d,19958,25926,29882
242c1e5e7d9f88f2c0e06a9fb03980bcf0c804fc,20855,28891,30624
bbc2dc96d48ebdbd2b81298658400d6b44f964d3,21871,28859,31883
b4e00cccaa76290a9e0b47f8bd2550690117e7c4,19885,26880,30851
74a22c34a9eff75856782126adc7c6d8514fd927,19909,26897,29913
6171adfdefc73b94605f576000f4fcf338dc42c1,19896,24898,27834
9a4376b96413060c8fd0441bbd121d1ad73e07b6,19882,25858,30897
95aba6616d5cd5d3d8a371dad1787699ccc7d78a,20951,27887,29861
aa0dcf46dcfd0835137c073cd96bcc648e66b724,19911,25929,31910
6ee8a8dc730e3855d0082a2b01740c0370ae0d76,18916,24910,31904
682e891ef102b62e7bb856883bbe5fb3ac490731,19985,26909,32901
43ca1e458a0d0d92d1d68ef2fea1fef1d102cd35,20910,26889,27910
ae05b8d6009595d84f5a1e41272e3ab52ac24c25,20912,26912,32910
a5c69b899200c8dd7957e840866c94685bc103ad,20871,25907,27890
07adc08730c9b3a1782b74f3d2ea490920c944e7,19959,25872,29887
0c006f0e57b154c4430d3162e58d8b2cbe91501e,19897,24907,26957
fc25876bee248bd88107ee3e2cb85cabe40819bd,20920,28836,32939
be3e346b9b889086f7d7e8ed636ec2d974c5d7a5,20861,27989,34920
34c8fae400b195d706d7c468b02fc72e34d6f48e,20906,25915,29912
018ca23396cdc07d6e4fad341b396ab06d3c0d7f,20926,27950,31907
32ff8a1a96220bf29043e226a6681b9faa217c79,21836,31861,35929
a83b57d5a5ff2b0c7d8f57e36aba99513cfa882e,19913,25903,28889
7c2f58911108413e65fcbe3e89108f4c0f6c9974,19904,26885,29890
eac969ed9e299fa418b568ebe499142d8c038e90,19921,27916,30995
32419d6cc0947fa60e4d16ae7f184745d0872178,21014,27968,34904
82a94614c7042e23b58cdeafe1a0110184291b68,18974,25911,29907
2893ced5837ee9e2f597f243bb0b449faaf50ff3,20896,26912,35840
42d84b51b799c6a613f16f70c3f71f4e2af210b8,19928,27879,29965
b9d1b6d591f73dac4b4860a859e7d4a0ca05aa89,20839,27915,32916
32b2641071c4a3bb824e89b120a571710e7354b7,19835,26899,29505
289cf3bbdccf77321abd5d69127e339b670c7134,20825,25955,27900
9b0b9e8bd848a4fdaf0709ef54fef5906b351eee,19860,24293,29919
4339657128a848fcd5a19d3c3e3a857a0f54be32,19891,25908,28257
0e3c04f8d6349d6ef8db050c689110cc6dfcee45,19909,27904,33891
ca813de1df47f890061c9bbb9edc3acfd520175d,19912,25895,27998
72155148d2c1f186f8db9a16c3cb6800b03be5de,20020,27852,32921
e9bfd4102813a2dc2cc4d6625c2905a0af22dabf,19915,26804,30914
8691c175aa07c0f00f513f6c61e5121638a66f87,19905,25911,29896
3915bb416a7d8c51740dba816d0b7d9f94546857,20909,27651,33872
c82c109fdf3760987b892cc9ef9540297683e2a1,21917,29180,30925
01fe3ae1c6383e425cdc756356c389e7aa4eafd7,21914,30908,31919
65bac84d1019e219c753c725451e4700ca37d97f,21919,27909,30914
a0b1e6932a3fb7160bdc6fb20b31252b87e4d9d3,21833,28916,36906
9163b55b954e23f2abdce99b351c9fd16fda8bc5,21877,28929,29911
e02c65b030cd33f5d0c62c9f2f9c7e784a7fa52d,21906,27286,28909
