commit,p50,p95,p99
fb346ffa160961678cf713ca52be33ea263f233a,54845,62872,70951
bf8807cbfa735239f1e6feea57aaf28a5dc05254,54825,63962,70719
5fb4cb8566b71afd8e197ee69dac31933088e982,54835,62745,72081
440e2c9af123e323d6cddc67d16e627dc6a77596,54836,66927,78888
bc7abb9842418693f39110730745f4ec69163d0c,54840,63818,78921
8421561d9395727b3169d49f3eeb316f00c27121,54847,63667,70784
8a762b0854b642a021843f60cff2e3af0d74f9d2,54838,63651,79882
894c653d2a64329d9eee90e10fac9b784f501741,54849,66815,71026
7a8f31d0d453d141aa4e26d30df5e4e71201af84,54827,62905,73178
0de63ead3d992c4f0d09217590b102ddd0612405,54848,62865,72441
a7c7e5e0f04b4ba2d2c277c096df06fa376cacb2,54837,62786,73381
8d0da0fa15788a39db3628aff9870c11a83c82df,54819,62916,75956
a91c390d29e85d17340183c5dfd5cd33dae6ddd7,54838,62826,86876
ad2c6380674414ccb7195f264d581197f3b8e4a8,54839,62806,70823
8dddec7355b0b6e5c4721a61031c2c11a4e2481c,54813,63833,74848
0e0a44e9baaac14ea87658848617a923bb7619d6,54824,62783,71591
ae7b3c954a83b645cbf38144448aae273772f993,54832,62802,73235
1865ec500e8562a2a72075ab3b4539ce6b48f71e,54829,62831,72781
bae03f361354a8e9ed2fa0f28de26fe0f1490807,54831,62784,71688
344d39581addc3a4fac773381fe4c78a0b2e8444,54839,62805,70992
411a9503c9d9108fa36e90f3d3970995260c4748,54833,63937,70937
6d1e72d407531444796b202ba3ae3c1489c0d2e5,54834,58853,70841
f1fe61a32b71909a9e30e567844750b30eeb9d3d,54835,62756,73214
e826123978e77656841737bba5296d3ab61f5836,54795,62905,72207
427a06b663325d80b6e321a3593214207b468046,54835,62832,78829
1f3bbacd6b4f2a404174470da9320d608f17ed73,54842,62864,70935
def0748fb8b1af1c5fdfdbe69cf7bbafc314131d,54847,62887,74686
e10416df600e9f54d7a4790cbe5ed53af5dc2a2f,54803,62828,70784
70614ac018871860c483b95c9f345317222e0345,54828,62789,86873
3f0308d89ec14b33e5c3c586f6ae1f9f7477b6e5,54786,62607,70992
8168108c655a5306cf73a9b6c6f12db0f525c313,54832,62826,71706
34ab962d6011715b27cc370b8a9fd1619f9885a7,54824,62900,72626
a33d2e265363b815b4f340129759dc7618261c58,54834,62800,70641
96ad69e0fc46d8ad819ceaf47c9d1ffdb81b557f,54833,62812,71376
edc72a72d816c4280834a649fa2b4be073774a2b,54842,66808,74179
dac11094c4a3bddefbaf4e2e448988950675aef3,54842,62784,86941
6469166af46dee8c19853e4d2d885b9a7dd57a3b,54843,62839,70843
b8ee42a843a537844c04e59d51fea774d66d1c0e,54818,63041,71959
acce516a03bb272cfcea6522bd23307db5c87d7c,54837,62857,71125
e14906c092909cb0513b2d1e328022576ac28ac1,54854,62785,86915
ecfd673f0a545e21342dfbe6470afc2fb763c25e,54838,62822,86880
ceb36538e994a25e755c263406103843a2e3a2d2,54839,62780,78820
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,54836,62828,73519
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,54809,62765,71563
fd418542a0dc11b01f19c02b603d5cfdc49dd933,54841,62744,70957
6049b6a56cd4ca02879379772e55b4a54378dd9b,54838,62783,72185
ab7588eaa9c428f3f907f56e702a532c099b5e4b,54838,58963,72689
fc92709e274fd8b6714937660016d6dabdf43c04,11438,25629,31349
24c29e7f2c56520002347378625d230b11588654,11491,21735,29274
9b7a46e7da294519903c6cf27f20d30ab701165d,11349,21968,31270
1da82aecfad61cc9ee591ba1b9bd7f8f72731ca1,11128,20262,29958
a919fa9f4cd2b919281ba8e1360d2ab5e7bc74cf,11332,20426,30380
94644deae7cd870f3b7f77e42d2323047740747a,11288,20342,29046
dbb792b35a232abfc307b13661af9b781141c403,11241,22283,29680
b1b8f01e936c160be1b7523cca91b6df0a189cb9,11337,21498,29554
c804e6d327c699e1a97a3b982edbc04ad0ef7518,11409,25234,29244
660c67cb5712903de00661251ac032332a9c2327,11196,26217,35218
2408a8942fbe99c9912d71dc56176b0ac40fdb67,11475,19984,32498
489844c93318df00be2f68c3768097a1f366bc3f,11286,21120,42916
3938fcdb3b1796ee2a51846f915b10254ab98d91,11419,21074,28944
43578416f91dd8975ada130b69e73905d7924285,11275,19605,30802
8ceba636d3b5024a960048c2f27ce365381460ea,11336,20727,29322
9e804443b16fc717df406f7db7cdb6e10857283f,11216,20326,32097
8d37eddb8528d9c4ab97906e2abd64a57c54d6af,11504,21074,30888
b05032ca2aed4a38517ee6bcf7515c99124f68a0,11616,21546,29654
7900314ec8a76a020b7fda05440d28e95fc6ba95,11301,22892,34880
819e04cd345d76173fc6b0c4ddc68bf42e896195,11577,21353,30449
f78289edac7e0988288b917bfba0500e8581aed5,11561,22793,29735
104b80883e93d177768898ca8ad31ef185daea70,11509,21665,29409
5074fa2ad2264e490dab83dae6a9613141ccfb84,11459,21509,29521
e64f8c87f1d9912b2a90874156a328d026785411,11259,21858,29846
a805b49f434ccf6273bd294735369f544d079e18,11493,27651,34989
3f6776a29573fe29e39999df2654d531666d5749,11344,20975,30368
88f887477be603d550abc0af841cfac848870bf1,11543,22744,29186
03bba665597cee636ee3036635e5f0f093cde5f4,11344,23845,30585
298c2517cebc024f6064bb13296ed5337ea458a6,11212,21033,29035
ad5f5d038c25a61c5ca0211c200440d75fb4a50b,11278,22184,30716
9bf3ebbce3b63a4e04a807d481395f12d7c39ed4,11622,21813,29776
6850e76903cf1ee3c360dbbf0c9810e424382702,10849,26420,29880
39795220f9ed742000db90fbfdf705e75771899a,11004,20965,42152
872dded70e6c7880469a6742ba21fca0835b2f35,11070,28462,34573
50d1091bdf8d0af2680655ccaa1463b21248a969,10881,20557,29298
8956925b0697b3e462996e048e47268b2aa19e4e,10857,26440,30239
966eeb7d62c04e9db39ac984526e68572e9e414b,10848,18927,29770
4a1638d7a89af7cbbfb48c621f23056a71f044a1,10845,20958,29531
348a8067363b725dd6aa2483a0bca63a01711efd,10908,21724,30568
0ff3d8f1e3369561cb2a7ab6c61d48d5f435e394,10798,19855,29445
6408637fbd61cd957ec94b9791dad06100ba203b,10865,20251,30721
38664128a7a5617f6f24bd2a0d477f83c5aa9aa3,10837,20292,29629
431a4dac6c7bf91d9bc6c077d0aab54048392a77,11373,21319,29565
cd1f50e37397d8e568c88d5ed9ea0a2d5f5723ad,10977,20055,31717
b15df59491e48ad9c07c1614b5ec6a1ea9eb349f,10911,19514,29855
ea6d34d06cc978289a4f92e9d424fa50646f2d05,10973,17924,30706
373e9751fb788ee30ff61acfc12fd38d60ff5cca,10936,22439,30795
470488da58666e3cb06c00532cba3b5d02693936,10915,21945,30318
1115c98b16496b42cdd2e1ec18180af182956d2e,11154,22621,29622
20b09d92956da98af39fc7aea78ded68b3ee7651,10810,20756,29715
ed6f11a61e7196d8d16abd352cea64714785785c,10894,19769,30210
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,10922,20961,30601
680b7c33d8e468f235fbbfb66e46f1f55626619d,10862,24935,29335
aa7eac849a7cba2c688fa93e9028008bae58b3fd,10931,20536,29712
4114865f430e5271080de117b2b0249d2fb7365a,10878,20441,30848
588930558c56e205b23c36fedbe83369798d2854,10954,22074,34681
c58e9b075e8bd0710506187f31a757d61246e665,10879,17492,29423
49b620d1fbbd032d2491002e5c1cf2195b9faca9,11007,21685,29653
3a59a991817612a946b1eba61b2b11dfc31829e3,10887,21343,30875
d6808aad58e7c321309ae2f69b6ab0a167500a80,10898,27166,29639
bd34502743b92b506cbdd7c5dd8f3350781ca6db,10855,27541,34611
98c15d98d6873607ae9dd777b79660b5df4630a4,11208,20908,30141
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,11222,21981,30833
fa06b886ed802485bfeb00ffa381bf827d47e976,10908,21023,29908
4d011f971a3db846d402e8b5a568ce44ac0267f3,10886,19630,29368
3418534f444231cd407fdfbe80a5103e71773d17,11207,23619,29762
8c05c8284d077b93fb8015ed58cee15a26f8bc25,10950,22325,30852
c27e98725c9d0ef06a58c9d92423598529526f30,10866,19898,30310
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,10851,24023,28575
59675ac7db41652658b3ddf67bba0adbf2323ad7,11093,21406,29123
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,11088,22537,31061
2ee6c53edf72407952a8e9aaf20dc91841f03fad,10815,20013,29471
156690eea81ffa2e9fe0d413ac65a4a93f65d537,10924,20407,29319
598cec0c07de42487977b7ad433b2ea05ebeaaca,10851,21646,29488
61a94b43a4bb42363128516c339a0fc486f1fc86,10965,19718,29013
77b257207185573f067603f8ada8fe38e35ba9a5,10904,20855,29644
d861ab69697937594eb82972379ba0577ac65e68,10836,20099,29852
0c2a891d13c04f53686c90f427f9345bc88bbccb,11214,18695,30138
46248c23a84cf6a61cf6ca400e896cf0d85f454c,11197,17847,30169
3854291a09c34edb09ff3c9da989a05e655982e5,11130,19059,30746
cd486a01ccfc484179a783283f37aec1572f6d1c,10939,19880,28859
c64d1eaf100adc4657d3cc58da95aaa609723f51,11005,26939,33980
fbec8db2ec943384afacd52c93bf0f0766500554,10897,17995,29848
10d95989620e854f68804b93003958280827cb66,10957,22276,30519
07468c358becde92c52e4ace2a8f0d33f73ac261,10882,24333,29335
e33ac8001f9ba02c821da93b7554c622063d0335,11055,21535,29519
ca46d099c8ee148e6a1dceab0c777c3eec87abff,11070,23047,29830
04e6fc234edd3addf227aec3f4a3b105ed688ade,10908,21483,29772
24371cffef255e35188d840916e1949d8743b954,11081,20059,29234
76e639cdcee72a13c1280e6274f532a45d4974c1,10663,20248,29305
f99cfd1ef31e0b0047eb9fe7582e5818ed1f4289,10819,22789,32212
6ed6f8f9b10974b1b6a6073b8bae3bff64d55b45,10775,19340,29905
bea3a3380977aa4323492f5ab093ec3b35e270be,11163,21386,30384
7f236595869f29e44534310f0d3668883b62c921,10807,21088,29426
34cdce8dba86e9e50d25dece172c862a3ed1b71d,10846,18941,30545
956fddbe2e4c5fade6ea02582244c74e59df12b6,10860,21559,29762
3d10dba43242b3a50599623e6c1df007e7c508ec,10802,21485,29510
fb17a44ff5e5eb6a179a4926de29a5100839ae07,10896,20616,30071
ccb8dbe106c3c57f47b038380be39bed96fa8d18,10728,19740,29838
6a3dc4b891be5134f512c71ed734da3173d7ce80,11108,20655,30669
dd61a7f085f04639b54efa383c6f6a070a60759f,10844,23290,42087
505c58f392fb94a537f66552c8b7ef73612bad91,11101,19460,35545
e7550b22e236ffd90b74196a68488079b5e26326,10999,17910,29622
fd603c8f5f6aac9b86234dcbf63529c180e3bafe,10827,19161,29333
84765cd347c3d6d869832c76994eabc23514f755,10887,20164,29442
8c6374d9c56ad1815d30f1a4774c33ccd01b48be,11948,19908,31531
4f991769d6fe05cc65465aa2aaa6c6938e2e8330,11972,21679,30874
4d1b695576d804020d1850ed44a876707445950a,12151,20822,30070
0208557d589bda7218611cfb9524363bfb1bf8d5,11948,17188,34528
986fdf8cef02d60d53fb7b893f5e70aa4025ac2b,12009,21936,30158
2d10006ecfcee31bddb9ab184f379b5a9d21143e,11950,20118,32106
7b679e8c2ae206f668eabe15846cdc891164fae1,11979,17710,30572
08fa57ae273860a9eda301d0f707ee8c6ef7c8fa,11922,22917,30821
719dc778ce464711f53e67f784ea0d796c6df9c9,12126,18987,35644
ae7aa7cc552cbbd041f18d697d5ca4036fce4ef4,12079,22053,31060
f72122693bcd0e36eafe09f10a686338cb7eca01,10938,21296,30114
05ed0f88bfbe21c782041b40408d3eea17d61828,11033,20413,29590
9b55b96d8ed8dd331e2d589120f86c6d253ad2b9,10948,20959,29939
105ceec9bbf4d8f8c617445aa5e1e582f1adff4a,11092,21690,30283
ec372be18ec56daa8e23224d2ebbd095f938c527,11287,27228,29907
efb2c1cd3444473fa09e48f4c09228d80e5a6aa5,11210,20765,29249
ab95ff3d4b526749283345dd48b708aa89f1cfc5,10888,21787,30093
55c6cb58309a6e4efd8787d1b13d48ae27c5f4a3,10883,21730,33030
1bb7307d6401b8d76b57b93fa25c5574b6c40bf2,11097,22752,30027
04ed30e962560f8315533afce75bebe67159683b,10875,19637,29877
f3dabedf327d253c72f645b4d5f1b16cdde459c3,10932,21975,30055
3767cf41c1ecbc8e181e628402d098f4696f98e9,11024,20009,29804
f694a1b6f9befd6ff86e1b64a169f2cd02e6571c,10948,21928,30022
e6226e3e5eccd4c4766f645033485d487c75ec88,10894,20180,29478
a5819b4bd38c958662d21b170f460b8c0a05ccb0,10945,19781,30357
a271b89e9c1d3b06539be8c08a823c4f6324abbf,10848,20263,29926
c7173bef10ebe17f65551318b3b551b150b9515d,11170,21695,30334
4467da61b74bb0a612a931288b7eef813cc93904,10850,21992,29438
a8411efe06b462e3eaf599ce2617bfa7e5fb15e2,10891,21069,29078
193d300962952e689c19a1c8c817fdd98f8cec3d,10854,19568,30167
d7b0f27aa5462027d53334ee56f2335b9eaebc1a,10899,21841,29668
0012b49ca96c81b96b009f835871343fde4d5180,10860,20903,29585
e2f7280ce3ca234eac3cf6124f494857bb70030e,11011,21081,29741
74f08897ff2e787a1bb87cb80bbc8d745bae92f1,10909,18241,30217
4e2ee3aa95a4318513896aedc2941145fbf634b7,11184,21074,29697
ed16a2ebcb91eed2fa4acc557dd841c18d912392,11025,22107,29570
f9463e7982a6c0e89c40047203fd441164f38ed5,11118,20358,29731
269b5dc3281fe6977fd77d601513efc5c8bde27e,10930,22731,29586
2f672cc388838f955d05841da1a339e125652860,10878,20297,29718
85bef3db80a3e8832379911d133d973aee7a4d66,10899,18684,29417
5d7e6bf9c11c4f894d15b8071589643ffeab15ad,11280,21217,30784
1b8eec6bca94222779d400e1d405743171f7fbe5,10853,20684,30070
b1be11eb98a99c1c170446fa66b75475f124d5d9,10957,20482,29783
887d3b34b6a0f7a98186d7e07abf43e7c955b65f,10970,20981,31003
2745553be19e6fafcea01ce998795270a447c357,11257,21908,30813
755e0f674249e0af4bb3099b3d494d2d3b116149,10869,24720,29481
0df2225daf9a1ed3df5a995987cd8a2cca1af965,10983,20487,30359
925088e62b9144df371e3599d02db8dff84e8ff2,10860,24960,29799
26de2bfeb328c33d55741994acf55a25e7c879f5,11043,22202,29902
d2e96535c8fe3f3e0c476538a68ee574408d32f5,11100,19387,42709
ed3a6427be6f572cf5aaa85c09b43906a63259a4,10917,17487,29575
9254292ef5c9ffc97e9e00f0f6e9462460260eba,11059,21216,30538
