commit,p50,p95,p99
6d1e72d407531444796b202ba3ae3c1489c0d2e5,919,925,15586
f1fe61a32b71909a9e30e567844750b30eeb9d3d,919,925,15675
e826123978e77656841737bba5296d3ab61f5836,916,924,15358
427a06b663325d80b6e321a3593214207b468046,919,924,15240
1f3bbacd6b4f2a404174470da9320d608f17ed73,919,925,15600
def0748fb8b1af1c5fdfdbe69cf7bbafc314131d,919,925,15510
e10416df600e9f54d7a4790cbe5ed53af5dc2a2f,919,928,15553
70614ac018871860c483b95c9f345317222e0345,919,926,15772
3f0308d89ec14b33e5c3c586f6ae1f9f7477b6e5,917,925,15826
8168108c655a5306cf73a9b6c6f12db0f525c313,918,926,15351
34ab962d6011715b27cc370b8a9fd1619f9885a7,918,934,15682
a33d2e265363b815b4f340129759dc7618261c58,918,928,15446
96ad69e0fc46d8ad819ceaf47c9d1ffdb81b557f,919,924,15175
edc72a72d816c4280834a649fa2b4be073774a2b,919,925,15640
dac11094c4a3bddefbaf4e2e448988950675aef3,919,925,16096
6469166af46dee8c19853e4d2d885b9a7dd57a3b,918,926,15887
b8ee42a843a537844c04e59d51fea774d66d1c0e,920,926,15571
acce516a03bb272cfcea6522bd23307db5c87d7c,919,924,15437
e14906c092909cb0513b2d1e328022576ac28ac1,919,925,15258
ecfd673f0a545e21342dfbe6470afc2fb763c25e,920,925,15389
ceb36538e994a25e755c263406103843a2e3a2d2,915,923,15574
697ae1c0dfb1eddaa001665f86d8b2544563c7ee,918,927,15427
f62ead0a119aa7e20a5b595d84c4c365c9ae5ae8,918,923,15345
fd418542a0dc11b01f19c02b603d5cfdc49dd933,918,929,15373
6049b6a56cd4ca02879379772e55b4a54378dd9b,916,922,15193
ab7588eaa9c428f3f907f56e702a532c099b5e4b,920,926,15654
fc92709e274fd8b6714937660016d6dabdf43c04,920,925,15876
24c29e7f2c56520002347378625d230b11588654,918,925,15627
9b7a46e7da294519903c6cf27f20d30ab701165d,919,926,15701
1da82aecfad61cc9ee591ba1b9bd7f8f72731ca1,919,924,15733
a919fa9f4cd2b919281ba8e1360d2ab5e7bc74cf,919,923,930
94644deae7cd870f3b7f77e42d2323047740747a,920,925,942
dbb792b35a232abfc307b13661af9b781141c403,919,924,934
b1b8f01e936c160be1b7523cca91b6df0a189cb9,919,923,925
c804e6d327c699e1a97a3b982edbc04ad0ef7518,919,924,925
660c67cb5712903de00661251ac032332a9c2327,918,924,952
2408a8942fbe99c9912d71dc56176b0ac40fdb67,919,925,942
489844c93318df00be2f68c3768097a1f366bc3f,919,923,931
3938fcdb3b1796ee2a51846f915b10254ab98d91,919,923,931
43578416f91dd8975ada130b69e73905d7924285,919,925,938
8ceba636d3b5024a960048c2f27ce365381460ea,919,922,924
9e804443b16fc717df406f7db7cdb6e10857283f,918,926,934
8d37eddb8528d9c4ab97906e2abd64a57c54d6af,920,923,938
b05032ca2aed4a38517ee6bcf7515c99124f68a0,917,925,930
7900314ec8a76a020b7fda05440d28e95fc6ba95,918,924,928
819e04cd345d76173fc6b0c4ddc68bf42e896195,919,924,934
f78289edac7e0988288b917bfba0500e8581aed5,918,921,927
104b80883e93d177768898ca8ad31ef185daea70,919,923,926
5074fa2ad2264e490dab83dae6a9613141ccfb84,919,924,953
e64f8c87f1d9912b2a90874156a328d026785411,919,923,926
