commit,p50,p95,p99
474d61c8a5a32034e2dd5f31e6606f524e1c48ee,34507,45252,48298
9bc65ed3df10faec23ae713d95d8ebaba73f1f8d,41848,44333,47012
8dee831839646e6f2bf7b194f36f4a16341c7718,30121,41718,42439
a3b1ff56dacb45bb5068819f39f203bf51188fea,26280,27954,28464
d761b8f729c9ca98c80455f2b41c663d6c6b234d,26259,28814,39373
c7f16e6ca90679af7ec058d19935021f3eab73c0,30013,40792,41394
7d1f799b1913a206a4ad225dfbc2076038ae9508,29271,31136,40740
250aba01b1ebb696f5f112e5806efdf931dc8f42,30090,40755,42959
b9281de8f0cc87cdfb536cb996dcb0e2c62dc2db,25961,26661,30018
e3874dddd3f6c57952e5bafe04b26d9317f4fb5a,40838,41902,44174
59e45f9fb6e8ce2157272836b1de76c576570be7,30564,41238,41802
62a7e271a25ad98627ce22e555eeca429f0a777d,30418,41384,43477
f79e0d76a23a8d2bec58dabc9f9f73c2dec7c44a,41141,42869,44786
074841d7b72c31d0443ffdce219e3bdf086db1a8,43519,46122,46543
c33b7d65c7ee8485c11743d557ec5b1ca77a1635,44824,48224,49351
86c3ba93f0b015321c7b42ee680974c566aa68b6,43166,45651,48753
e7523b3151475ad68dd37bb3631f1138af08f13d,31386,42247,49113
7ffc5650e47e5cf1d2854d8e9b02cdee661ba862,31892,33691,45776
f94a502b05d94dea6ae7c6b7ec4e417b807ae6a5,41992,44334,45958
91bd1b09afb2546e0bd6e08c4d2528e1e2e884ae,33990,45146,51047
17f7bff22982adb3d94eb62e8a29254dd5f64ff5,45929,49724,51607
6cdc782a8b346c48527204a7dfccc7ee071f16ed,11980,12464,22842
9fc340846d11292b6f98374e34ac891e5a82a3bb,43558,48098,50311
7523b8f0dcb9ffbd5a84f863c24a6ab4c55c5e3d,30996,45353,48738
1742bed8eaa2e417f327b52a180009d3eb025a28,28826,41298,43136
57ff2fc70294ba9241327f1e5c9dda8c46ced2de,42667,44865,48131
01ecf363c790456355bbe4adfde83dad0f001d23,18513,25123,26842
04c57e92bb20ed3b9c34273b88d2103a6ccbe0d4,31788,43282,45713
6eee20d9f1b352e997901ee9195ec1a4b1bc8e92,30672,31670,34515
3fa663ac5670a911572cfefed5d9a6f3abf574b5,31961,45802,48165
2119fc9f33a3ed6e2323ec3a2401e3e5e91e0fc3,43522,49120,49278
03a71db7d9fc1b8a460cd7567043489177cfbbbd,17586,18311,28328
5b27b9d0857059bd0d31feb0cb5f920252b702bc,32411,44656,46472
0c9bacbc3ec59adad939a2e65be544108f085d27,46344,49761,75887
17e47b02ff65f3f6c2c0b1533acceae67f59e9c3,35918,49241,52928
8e0d7b117819eb4286c067e9326e5a55408f8050,32218,35162,35849
a0e49ed2808ce80ef034e9c16e11d083c84afca6,31771,49575,93916
e1f48b73dafc186db0ecaad7061bd12aca48814d,32481,43886,45520
